JDTDB,CalendarDate(TDB),X,Y,Z
2446696.500000000, A.D. 1986-Sep-23 00:00:00.0000, -2.269095779107986E+01, -1.915715189727772E+01,  8.587286738394813E-01
2446796.500000000, A.D. 1987-Jan-01 00:00:00.0000, -2.247670735638164E+01, -1.939938503480830E+01,  7.187046833522760E-01
2446896.500000000, A.D. 1987-Apr-11 00:00:00.0000, -2.225999510990771E+01, -1.963939834010095E+01,  5.786249157431540E-01
2446996.500000000, A.D. 1987-Jul-20 00:00:00.0000, -2.204090168279743E+01, -1.987721459660665E+01,  4.384996461505485E-01
2447096.500000000, A.D. 1987-Oct-28 00:00:00.0000, -2.181941252899363E+01, -2.011280122326299E+01,  2.982733033263648E-01
2447196.500000000, A.D. 1988-Feb-05 00:00:00.0000, -2.159553466126652E+01, -2.034612064134827E+01,  1.580305147474125E-01
2447296.500000000, A.D. 1988-May-15 00:00:00.0000, -2.136933107224396E+01, -2.057722400019900E+01,  1.775393924165810E-02
2447396.500000000, A.D. 1988-Aug-23 00:00:00.0000, -2.114075894286417E+01, -2.080604047630127E+01, -1.225879566400891E-01
2447496.500000000, A.D. 1988-Dec-01 00:00:00.0000, -2.090985229407944E+01, -2.103254938416186E+01, -2.629094814706859E-01
2447596.500000000, A.D. 1989-Mar-11 00:00:00.0000, -2.067665244065387E+01, -2.125678999703542E+01, -4.032386780805203E-01
2447696.500000000, A.D. 1989-Jun-19 00:00:00.0000, -2.044112025897329E+01, -2.147869018244808E+01, -5.435951250181297E-01
2447796.500000000, A.D. 1989-Sep-27 00:00:00.0000, -2.020327228561512E+01, -2.169822475069922E+01, -6.838875445063994E-01
2447896.500000000, A.D. 1990-Jan-05 00:00:00.0000, -1.996317547416603E+01, -2.191541114430968E+01, -8.241471985515989E-01
2447996.500000000, A.D. 1990-Apr-15 00:00:00.0000, -1.972077325332167E+01, -2.213019111832596E+01, -9.643886710595713E-01
2448096.500000000, A.D. 1990-Jul-24 00:00:00.0000, -1.947609564790066E+01, -2.234252436390283E+01, -1.104510861753850E+00
2448196.500000000, A.D. 1990-Nov-01 00:00:00.0000, -1.922920534346189E+01, -2.255242932119900E+01, -1.244558978164453E+00
2448296.500000000, A.D. 1991-Feb-09 00:00:00.0000, -1.898005435282829E+01, -2.275982394456314E+01, -1.384523225988216E+00
2448396.500000000, A.D. 1991-May-20 00:00:00.0000, -1.872869394675996E+01, -2.296470252952099E+01, -1.524317685052624E+00
2448496.500000000, A.D. 1991-Aug-28 00:00:00.0000, -1.847515516540027E+01, -2.316705277272281E+01, -1.663986543127441E+00
2448596.500000000, A.D. 1991-Dec-06 00:00:00.0000, -1.821942762933243E+01, -2.336678955169602E+01, -1.803502087398429E+00
2448696.500000000, A.D. 1992-Mar-15 00:00:00.0000, -1.796156075022599E+01, -2.356392471631392E+01, -1.942791112298699E+00
2448796.500000000, A.D. 1992-Jun-23 00:00:00.0000, -1.770159251369809E+01, -2.375843339959131E+01, -2.081900110996896E+00
2448896.500000000, A.D. 1992-Oct-01 00:00:00.0000, -1.743950165061818E+01, -2.395023646291482E+01, -2.220789423309241E+00
2448996.500000000, A.D. 1993-Jan-09 00:00:00.0000, -1.717537236917139E+01, -2.413933539654502E+01, -2.359386796666262E+00
2449096.500000000, A.D. 1993-Apr-19 00:00:00.0000, -1.690923278907489E+01, -2.432572874230094E+01, -2.497756257642278E+00
2449196.500000000, A.D. 1993-Jul-28 00:00:00.0000, -1.664105631163958E+01, -2.450931835345843E+01, -2.635833951540664E+00
2449296.500000000, A.D. 1993-Nov-05 00:00:00.0000, -1.637095359972007E+01, -2.469012360539006E+01, -2.773563889502903E+00
2449396.500000000, A.D. 1994-Feb-13 00:00:00.0000, -1.609893929518841E+01, -2.486812568906238E+01, -2.911007547515728E+00
2449496.500000000, A.D. 1994-May-24 00:00:00.0000, -1.582501469072782E+01, -2.504325067387272E+01, -3.048094950708236E+00
2449596.500000000, A.D. 1994-Sep-01 00:00:00.0000, -1.554926761585663E+01, -2.521551946935886E+01, -3.184783423910557E+00
2449696.500000000, A.D. 1994-Dec-10 00:00:00.0000, -1.527173694612237E+01, -2.538489395453215E+01, -3.321125700098429E+00
2449796.500000000, A.D. 1995-Mar-20 00:00:00.0000, -1.499242431240151E+01, -2.555133344531091E+01, -3.457053374342339E+00
2449896.500000000, A.D. 1995-Jun-28 00:00:00.0000, -1.471142374560022E+01, -2.571485145609831E+01, -3.592532395670585E+00
2449996.500000000, A.D. 1995-Oct-06 00:00:00.0000, -1.442876232891891E+01, -2.587541558392352E+01, -3.727616708373898E+00
2450096.500000000, A.D. 1996-Jan-14 00:00:00.0000, -1.414446326894147E+01, -2.603297653633505E+01, -3.862221531944813E+00
2450196.500000000, A.D. 1996-Apr-23 00:00:00.0000, -1.385863383930060E+01, -2.618758522033756E+01, -3.996342731434024E+00
2450296.500000000, A.D. 1996-Aug-01 00:00:00.0000, -1.357126683391236E+01, -2.633918975596638E+01, -4.130021957877561E+00
2450396.500000000, A.D. 1996-Nov-09 00:00:00.0000, -1.328242399030530E+01, -2.648775658643771E+01, -4.263169682902537E+00
2450496.500000000, A.D. 1997-Feb-17 00:00:00.0000, -1.299219659391293E+01, -2.663334740148540E+01, -4.395802751772652E+00
2450596.500000000, A.D. 1997-May-28 00:00:00.0000, -1.270058524888567E+01, -2.677591135264807E+01, -4.527954313595107E+00
2450696.500000000, A.D. 1997-Sep-05 00:00:00.0000, -1.240763686396449E+01, -2.691543768365543E+01, -4.659538344153273E+00
2450796.500000000, A.D. 1997-Dec-14 00:00:00.0000, -1.211345766118153E+01, -2.705196996995589E+01, -4.790577737944878E+00
2450896.500000000, A.D. 1998-Mar-24 00:00:00.0000, -1.181803995424411E+01, -2.718548942899158E+01, -4.921110403709631E+00
2450996.500000000, A.D. 1998-Jul-02 00:00:00.0000, -1.152142282556105E+01, -2.731598530079777E+01, -5.051045336627304E+00
2451096.500000000, A.D. 1998-Oct-10 00:00:00.0000, -1.122370812282652E+01, -2.744351313842828E+01, -5.180424880684636E+00
2451196.500000000, A.D. 1999-Jan-18 00:00:00.0000, -1.092487075301426E+01, -2.756803952228514E+01, -5.309269626675640E+00
2451296.500000000, A.D. 1999-Apr-28 00:00:00.0000, -1.062497161601683E+01, -2.768958767649477E+01, -5.437500286375376E+00
2451396.500000000, A.D. 1999-Aug-06 00:00:00.0000, -1.032406115740940E+01, -2.780820401263864E+01, -5.565170287701758E+00
2451496.500000000, A.D. 1999-Nov-14 00:00:00.0000, -1.002213166460009E+01, -2.792383863563055E+01, -5.692278116338037E+00
2451596.500000000, A.D. 2000-Feb-22 00:00:00.0000, -9.719235697036765E+00, -2.803654305601533E+01, -5.818759445607873E+00
2451696.500000000, A.D. 2000-Jun-01 00:00:00.0000, -9.415409956689750E+00, -2.814634448742887E+01, -5.944670311258781E+00
2451796.500000000, A.D. 2000-Sep-09 00:00:00.0000, -9.110627097300112E+00, -2.825320103209258E+01, -6.069998774246302E+00
2451896.500000000, A.D. 2000-Dec-18 00:00:00.0000, -8.804948630168662E+00, -2.835714219732137E+01, -6.194675000314193E+00
2451996.500000000, A.D. 2001-Mar-28 00:00:00.0000, -8.498409795340617E+00, -2.845820961439675E+01, -6.318770817941836E+00
2452096.500000000, A.D. 2001-Jul-06 00:00:00.0000, -8.190955626701006E+00, -2.855634222915473E+01, -6.442251445898282E+00
2452196.500000000, A.D. 2001-Oct-14 00:00:00.0000, -7.882674410286073E+00, -2.865157147846216E+01, -6.565053647359582E+00
2452296.500000000, A.D. 2002-Jan-22 00:00:00.0000, -7.573578174599102E+00, -2.874392184952632E+01, -6.687250581475847E+00
2452396.500000000, A.D. 2002-May-02 00:00:00.0000, -7.263637862300614E+00, -2.883333589049719E+01, -6.808792111840200E+00
2452496.500000000, A.D. 2002-Aug-10 00:00:00.0000, -6.952918816272835E+00, -2.891985472310609E+01, -6.929630073813854E+00
2452596.500000000, A.D. 2002-Nov-18 00:00:00.0000, -6.641443540037224E+00, -2.900346224621670E+01, -7.049823382573126E+00
2452696.500000000, A.D. 2003-Feb-26 00:00:00.0000, -6.329196095423326E+00, -2.908412868321539E+01, -7.169319709015470E+00
2452796.500000000, A.D. 2003-Jun-06 00:00:00.0000, -6.016239390230465E+00, -2.916188295962477E+01, -7.288076882088334E+00
2452896.500000000, A.D. 2003-Sep-14 00:00:00.0000, -5.702593535307113E+00, -2.923670806577551E+01, -7.406154701405546E+00
2452996.500000000, A.D. 2003-Dec-23 00:00:00.0000, -5.388249889354429E+00, -2.930855957428351E+01, -7.523481455499136E+00
2453096.500000000, A.D. 2004-Apr-01 00:00:00.0000, -5.073300980908310E+00, -2.937749028750075E+01, -7.640037476527672E+00
2453196.500000000, A.D. 2004-Jul-10 00:00:00.0000, -4.757725966453338E+00, -2.944347105740637E+01, -7.755877330552332E+00
2453296.500000000, A.D. 2004-Oct-18 00:00:00.0000, -4.441553011938148E+00, -2.950645127034380E+01, -7.870912977800262E+00
2453396.500000000, A.D. 2005-Jan-26 00:00:00.0000, -4.124869240092861E+00, -2.956649776187115E+01, -7.985146738008249E+00
2453496.500000000, A.D. 2005-May-06 00:00:00.0000, -3.807660452065259E+00, -2.962356656213688E+01, -8.098621203888907E+00
2453596.500000000, A.D. 2005-Aug-14 00:00:00.0000, -3.489952958863558E+00, -2.967763329809869E+01, -8.211250488526522E+00
2453696.500000000, A.D. 2005-Nov-22 00:00:00.0000, -3.171840394425526E+00, -2.972873694080943E+01, -8.323039691325794E+00
2453796.500000000, A.D. 2006-Mar-02 00:00:00.0000, -2.853321782772856E+00, -2.977685546051697E+01, -8.434033639047456E+00
2453896.500000000, A.D. 2006-Jun-10 00:00:00.0000, -2.534412594358045E+00, -2.982196702251175E+01, -8.544140778909673E+00
2453996.500000000, A.D. 2006-Sep-18 00:00:00.0000, -2.215219604021472E+00, -2.986411228371609E+01, -8.653381054896547E+00
2454096.500000000, A.D. 2006-Dec-27 00:00:00.0000, -1.895727025715790E+00, -2.990325734687902E+01, -8.761785925487583E+00
2454196.500000000, A.D. 2007-Apr-06 00:00:00.0000, -1.575990881095712E+00, -2.993940133270615E+01, -8.869266646805858E+00
2454296.500000000, A.D. 2007-Jul-15 00:00:00.0000, -1.256082867164634E+00, -2.997259536885734E+01, -8.975863865688396E+00
2454396.500000000, A.D. 2007-Oct-23 00:00:00.0000, -9.360029183527681E-01, -3.000277962908102E+01, -9.081584853572325E+00
2454496.500000000, A.D. 2008-Jan-31 00:00:00.0000, -6.158227994678922E-01, -3.002999171736651E+01, -9.186356657704543E+00
2454596.500000000, A.D. 2008-May-10 00:00:00.0000, -2.956023267209064E-01, -3.005427057994416E+01, -9.290227970195462E+00
2454696.500000000, A.D. 2008-Aug-18 00:00:00.0000,  2.466042511342525E-02, -3.007557369986146E+01, -9.393199993014209E+00
2454796.500000000, A.D. 2008-Nov-26 00:00:00.0000,  3.448909739902245E-01, -3.009393023449461E+01, -9.495198064057377E+00
2454896.500000000, A.D. 2009-Mar-06 00:00:00.0000,  6.650110066812256E-01, -3.010939731556924E+01, -9.596289730474325E+00
2454996.500000000, A.D. 2009-Jun-14 00:00:00.0000,  9.850549547739839E-01, -3.012193981565684E+01, -9.696466252029587E+00
2455096.500000000, A.D. 2009-Sep-22 00:00:00.0000,  1.304923164853269E+00, -3.013159262506958E+01, -9.795658332575453E+00
2455196.500000000, A.D. 2009-Dec-31 00:00:00.0000,  1.624562499137896E+00, -3.013841842301718E+01, -9.893947527460002E+00
2455296.500000000, A.D. 2010-Apr-10 00:00:00.0000,  1.943992993564596E+00, -3.014238480788854E+01, -9.991310046407859E+00
2455396.500000000, A.D. 2010-Jul-19 00:00:00.0000,  2.263135050681755E+00, -3.014356005676025E+01, -1.008769925585491E+01
2455496.500000000, A.D. 2010-Oct-27 00:00:00.0000,  2.581951788224998E+00, -3.014197048189491E+01, -1.018318827867369E+01
2455596.500000000, A.D. 2011-Feb-04 00:00:00.0000,  2.900448560428317E+00, -3.013761391038732E+01, -1.027775135888171E+01
2455696.500000000, A.D. 2011-May-15 00:00:00.0000,  3.218569176296660E+00, -3.013056059085145E+01, -1.037135326431201E+01
2455796.500000000, A.D. 2011-Aug-23 00:00:00.0000,  3.536287249266213E+00, -3.012083406069089E+01, -1.046406997788507E+01
2455896.500000000, A.D. 2011-Dec-01 00:00:00.0000,  3.853627272764006E+00, -3.010842379155416E+01, -1.055585918858058E+01
2455996.500000000, A.D. 2012-Mar-10 00:00:00.0000,  4.170509569364532E+00, -3.009340893168548E+01, -1.064670016473688E+01
2456096.500000000, A.D. 2012-Jun-18 00:00:00.0000,  4.486958861543745E+00, -3.007581209047559E+01, -1.073667213371848E+01
2456196.500000000, A.D. 2012-Sep-26 00:00:00.0000,  4.802985829232037E+00, -3.005559882278022E+01, -1.082570786863182E+01
2456296.500000000, A.D. 2013-Jan-04 00:00:00.0000,  5.118513825444588E+00, -3.003286232606817E+01, -1.091380739619475E+01
2456396.500000000, A.D. 2013-Apr-14 00:00:00.0000,  5.433578968508084E+00, -3.000759802806886E+01, -1.100103677636038E+01
2456496.500000000, A.D. 2013-Jul-23 00:00:00.0000,  5.748189870637908E+00, -2.997979280853835E+01, -1.108732625956153E+01
2456596.500000000, A.D. 2013-Oct-31 00:00:00.0000,  6.062283978559350E+00, -2.994950733359834E+01, -1.117267724525427E+01
2456696.500000000, A.D. 2014-Feb-08 00:00:00.0000,  6.375876982295443E+00, -2.991673735931803E+01, -1.125715097086856E+01
2456796.500000000, A.D. 2014-May-19 00:00:00.0000,  6.688994659327886E+00, -2.988147551191528E+01, -1.134067178518515E+01
2456896.500000000, A.D. 2014-Aug-27 00:00:00.0000,  7.001560290356414E+00, -2.984376815859163E+01, -1.142324880413752E+01
2456996.500000000, A.D. 2014-Dec-05 00:00:00.0000,  7.313606806215744E+00, -2.980359973230379E+01, -1.150493298209613E+01
2457096.500000000, A.D. 2015-Mar-15 00:00:00.0000,  7.625121630929089E+00, -2.976096355998330E+01, -1.158564034538500E+01
2457196.500000000, A.D. 2015-Jun-23 00:00:00.0000,  7.936050425303351E+00, -2.971592434631105E+01, -1.166540438730154E+01
2457296.500000000, A.D. 2015-Oct-01 00:00:00.0000,  8.246428850042790E+00, -2.966842676276566E+01, -1.174424894866027E+01
2457396.500000000, A.D. 2016-Jan-09 00:00:00.0000,  8.556213306840363E+00, -2.961849197922403E+01, -1.182209756820636E+01
2457496.500000000, A.D. 2016-Apr-18 00:00:00.0000,  8.865365826323050E+00, -2.956617093505644E+01, -1.189899319808745E+01
2457596.500000000, A.D. 2016-Jul-27 00:00:00.0000,  9.173913522909745E+00, -2.951141342649150E+01, -1.197494934381017E+01
2457696.500000000, A.D. 2016-Nov-04 00:00:00.0000,  9.481816902648484E+00, -2.945423466126366E+01, -1.204988663656986E+01
2457796.500000000, A.D. 2017-Feb-12 00:00:00.0000,  9.789008681525777E+00, -2.939468367684828E+01, -1.212385949729891E+01
2457896.500000000, A.D. 2017-May-23 00:00:00.0000,  1.009554215539766E+01, -2.933272472153832E+01, -1.219687594254355E+01
2457996.500000000, A.D. 2017-Aug-31 00:00:00.0000,  1.040135563700305E+01, -2.926836313477522E+01, -1.226885242691956E+01
2458096.500000000, A.D. 2017-Dec-09 00:00:00.0000,  1.070639133448723E+01, -2.920165343536686E+01, -1.233985892828504E+01
2458196.500000000, A.D. 2018-Mar-19 00:00:00.0000,  1.101068924906472E+01, -2.913254759619484E+01, -1.240988313107842E+01
2458296.500000000, A.D. 2018-Jun-27 00:00:00.0000,  1.131418144413424E+01, -2.906108664169854E+01, -1.247886135011263E+01
2458396.500000000, A.D. 2018-Oct-05 00:00:00.0000,  1.161683178727955E+01, -2.898728994907917E+01, -1.254685887480449E+01
2458496.500000000, A.D. 2019-Jan-13 00:00:00.0000,  1.191864431033873E+01, -2.891112624479374E+01, -1.261385462841613E+01
2458596.500000000, A.D. 2019-Apr-23 00:00:00.0000,  1.221956448859013E+01, -2.883265189172814E+01, -1.267980003089471E+01
2458696.500000000, A.D. 2019-Aug-01 00:00:00.0000,  1.251955289653410E+01, -2.875187766093342E+01, -1.274476281100291E+01
2458796.500000000, A.D. 2019-Nov-09 00:00:00.0000,  1.281862462542122E+01, -2.866877660143943E+01, -1.280871015596602E+01
2458896.500000000, A.D. 2020-Feb-17 00:00:00.0000,  1.311669008374906E+01, -2.858340765022393E+01, -1.287160293778553E+01
2458996.500000000, A.D. 2020-May-27 00:00:00.0000,  1.341373840239663E+01, -2.849580270276589E+01, -1.293352397406953E+01
2459096.500000000, A.D. 2020-Sep-04 00:00:00.0000,  1.370977977111669E+01, -2.840591653769900E+01, -1.299441735932625E+01
2459196.500000000, A.D. 2020-Dec-13 00:00:00.0000,  1.400470806349033E+01, -2.831383544876880E+01, -1.305426782059208E+01
2459296.500000000, A.D. 2021-Mar-23 00:00:00.0000,  1.429853124325695E+01, -2.821957855664643E+01, -1.311315510405982E+01
2459396.500000000, A.D. 2021-Jul-01 00:00:00.0000,  1.459124714076367E+01, -2.812313100533665E+01, -1.317102219677477E+01
2459496.500000000, A.D. 2021-Oct-09 00:00:00.0000,  1.488277595760147E+01, -2.802457068668984E+01, -1.322786515400726E+01
2459596.500000000, A.D. 2022-Jan-17 00:00:00.0000,  1.517310583791943E+01, -2.792391315957364E+01, -1.328375980348225E+01
2459696.500000000, A.D. 2022-Apr-27 00:00:00.0000,  1.546225476902666E+01, -2.782117410780416E+01, -1.333865220340510E+01
2459796.500000000, A.D. 2022-Aug-05 00:00:00.0000,  1.575014342904871E+01, -2.771642147100326E+01, -1.339254773381581E+01
2459896.500000000, A.D. 2022-Nov-13 00:00:00.0000,  1.603678488253092E+01, -2.760967466510302E+01, -1.344552121779052E+01
2459996.500000000, A.D. 2023-Feb-21 00:00:00.0000,  1.632218210775349E+01, -2.750094608643126E+01, -1.349750716952415E+01
2460096.500000000, A.D. 2023-Jun-01 00:00:00.0000,  1.660627451323415E+01, -2.739033264332041E+01, -1.354853942111619E+01
2460196.500000000, A.D. 2023-Sep-09 00:00:00.0000,  1.688911058454061E+01, -2.727781656823938E+01, -1.359867055164673E+01
2460296.500000000, A.D. 2023-Dec-18 00:00:00.0000,  1.717066495676464E+01, -2.716342667254255E+01, -1.364783433754981E+01
2460396.500000000, A.D. 2024-Mar-27 00:00:00.0000,  1.745090817025249E+01, -2.704725380543331E+01, -1.369607898173048E+01
2460496.500000000, A.D. 2024-Jul-05 00:00:00.0000,  1.772988931369128E+01, -2.692927151517971E+01, -1.374344276888072E+01
2460596.500000000, A.D. 2024-Oct-13 00:00:00.0000,  1.800760136934817E+01, -2.680950872239569E+01, -1.378985675741975E+01
2460696.500000000, A.D. 2025-Jan-21 00:00:00.0000,  1.828399731495656E+01, -2.668803287299925E+01, -1.383537277519895E+01
2460796.500000000, A.D. 2025-May-01 00:00:00.0000,  1.855914920941756E+01, -2.656483262910302E+01, -1.388002544479207E+01
2460896.500000000, A.D. 2025-Aug-09 00:00:00.0000,  1.883304613049733E+01, -2.643991448729549E+01, -1.392373394225246E+01
2460996.500000000, A.D. 2025-Nov-17 00:00:00.0000,  1.910564186245390E+01, -2.631334446132805E+01, -1.396656358597007E+01
2461096.500000000, A.D. 2026-Feb-25 00:00:00.0000,  1.937700954470795E+01, -2.618508779777059E+01, -1.400852601586968E+01
2461196.500000000, A.D. 2026-Jun-05 00:00:00.0000,  1.964711784890027E+01, -2.605517774394963E+01, -1.404955263139479E+01
2461296.500000000, A.D. 2026-Sep-13 00:00:00.0000,  1.991595511989553E+01, -2.592364970054954E+01, -1.408970892028036E+01
2461396.500000000, A.D. 2026-Dec-22 00:00:00.0000,  2.018355759966563E+01, -2.579046099756521E+01, -1.412898724240715E+01
2461496.500000000, A.D. 2027-Apr-01 00:00:00.0000,  2.044990134841684E+01, -2.565566540324046E+01, -1.416733374424634E+01
2461596.500000000, A.D. 2027-Jul-10 00:00:00.0000,  2.071497378313301E+01, -2.551927494990155E+01, -1.420481246462306E+01
2461696.500000000, A.D. 2027-Oct-18 00:00:00.0000,  2.097881716114848E+01, -2.538125191845266E+01, -1.424140393322940E+01
2461796.500000000, A.D. 2028-Jan-26 00:00:00.0000,  2.124137826026091E+01, -2.524163719828711E+01, -1.427705506761673E+01
2461896.500000000, A.D. 2028-May-05 00:00:00.0000,  2.150265294927488E+01, -2.510046354369890E+01, -1.431184676406848E+01
2461996.500000000, A.D. 2028-Aug-13 00:00:00.0000,  2.176269394228709E+01, -2.495767109966789E+01, -1.434573507681256E+01
2462096.500000000, A.D. 2028-Nov-21 00:00:00.0000,  2.202141700503037E+01, -2.481331504077213E+01, -1.437868199871677E+01
2462196.500000000, A.D. 2029-Mar-01 00:00:00.0000,  2.227883847469930E+01, -2.466741427756804E+01, -1.441076845254278E+01
2462296.500000000, A.D. 2029-Jun-09 00:00:00.0000,  2.253498627241137E+01, -2.451992279531655E+01, -1.444194039211370E+01
2462396.500000000, A.D. 2029-Sep-17 00:00:00.0000,  2.278979693455907E+01, -2.437089676627833E+01, -1.447217354212007E+01
2462496.500000000, A.D. 2029-Dec-26 00:00:00.0000,  2.304326356974291E+01, -2.422033043635360E+01, -1.450153860187261E+01
2462596.500000000, A.D. 2030-Apr-05 00:00:00.0000,  2.329541314561478E+01, -2.406821305445344E+01, -1.452998442930090E+01
2462696.500000000, A.D. 2030-Jul-14 00:00:00.0000,  2.354618214418432E+01, -2.391458661457693E+01, -1.455749336189969E+01
2462796.500000000, A.D. 2030-Oct-22 00:00:00.0000,  2.379556925982739E+01, -2.375944896962626E+01, -1.458413687325452E+01
2462896.500000000, A.D. 2031-Jan-30 00:00:00.0000,  2.404358688538318E+01, -2.360278128079105E+01, -1.460984859952267E+01
2462996.500000000, A.D. 2031-May-10 00:00:00.0000,  2.429015817879264E+01, -2.344465552027439E+01, -1.463463784231732E+01
2463096.500000000, A.D. 2031-Aug-18 00:00:00.0000,  2.453531771024807E+01, -2.328504718146500E+01, -1.465856343221497E+01
2463196.500000000, A.D. 2031-Nov-26 00:00:00.0000,  2.477903436736516E+01, -2.312394631796469E+01, -1.468155159573902E+01
2463296.500000000, A.D. 2032-Mar-05 00:00:00.0000,  2.502124728125746E+01, -2.296144039983783E+01, -1.470363524150616E+01
2463396.500000000, A.D. 2032-Jun-13 00:00:00.0000,  2.526198691509349E+01, -2.279749741863547E+01, -1.472486169594180E+01
2463496.500000000, A.D. 2032-Sep-21 00:00:00.0000,  2.550123075770230E+01, -2.263213008526339E+01, -1.474516089727716E+01
2463596.500000000, A.D. 2032-Dec-30 00:00:00.0000,  2.573890591109976E+01, -2.246540522460220E+01, -1.476457144217872E+01
2463696.500000000, A.D. 2033-Apr-09 00:00:00.0000,  2.597504777144194E+01, -2.229732138170825E+01, -1.478314492196933E+01
2463796.500000000, A.D. 2033-Jul-18 00:00:00.0000,  2.620964449768887E+01, -2.212788692775913E+01, -1.480080503464626E+01
2463896.500000000, A.D. 2033-Oct-26 00:00:00.0000,  2.644261708011220E+01, -2.195717704998031E+01, -1.481760833664261E+01
2463996.500000000, A.D. 2034-Feb-03 00:00:00.0000,  2.667401891677781E+01, -2.178518261548531E+01, -1.483359282949215E+01
2464096.500000000, A.D. 2034-May-14 00:00:00.0000,  2.690381662314040E+01, -2.161194191051389E+01, -1.484869233444745E+01
2464196.500000000, A.D. 2034-Aug-22 00:00:00.0000,  2.713198079250551E+01, -2.143752447711069E+01, -1.486297652975264E+01
2464296.500000000, A.D. 2034-Nov-30 00:00:00.0000,  2.735854770257213E+01, -2.126190221611815E+01, -1.487646072513244E+01
2464396.500000000, A.D. 2035-Mar-10 00:00:00.0000,  2.758349141055691E+01, -2.108514765635349E+01, -1.488909637893310E+01
2464496.500000000, A.D. 2035-Jun-18 00:00:00.0000,  2.780680309268652E+01, -2.090730667962426E+01, -1.490095449151170E+01
2464596.500000000, A.D. 2035-Sep-26 00:00:00.0000,  2.802853144453557E+01, -2.072835942883788E+01, -1.491204013798246E+01
2464696.500000000, A.D. 2036-Jan-04 00:00:00.0000,  2.824864689295304E+01, -2.054836122580658E+01, -1.492230199879036E+01
2464796.500000000, A.D. 2036-Apr-13 00:00:00.0000,  2.846714406903708E+01, -2.036737181599093E+01, -1.493182684079885E+01
2464896.500000000, A.D. 2036-Jul-22 00:00:00.0000,  2.868410698594907E+01, -2.018535247007443E+01, -1.494059774077101E+01
2464996.500000000, A.D. 2036-Oct-30 00:00:00.0000,  2.889947890362595E+01, -2.000235427637919E+01, -1.494856743902840E+01
2465096.500000000, A.D. 2037-Feb-07 00:00:00.0000,  2.911328137016267E+01, -1.981842432632102E+01, -1.495582647865746E+01
2465196.500000000, A.D. 2037-May-18 00:00:00.0000,  2.932557940225140E+01, -1.963351840350782E+01, -1.496233897502179E+01
2465296.500000000, A.D. 2037-Aug-26 00:00:00.0000,  2.953633509352154E+01, -1.944769584067978E+01, -1.496807219025753E+01
2465396.500000000, A.D. 2037-Dec-04 00:00:00.0000,  2.974556283663297E+01, -1.926096024400671E+01, -1.497310183080545E+01
2465496.500000000, A.D. 2038-Mar-14 00:00:00.0000,  2.995331372235084E+01, -1.907329596484245E+01, -1.497739021826367E+01
2465596.500000000, A.D. 2038-Jun-22 00:00:00.0000,  3.015956138639073E+01, -1.888474533733354E+01, -1.498090911696567E+01
2465696.500000000, A.D. 2038-Sep-30 00:00:00.0000,  3.036431707750540E+01, -1.869530381067998E+01, -1.498373199938193E+01
2465796.500000000, A.D. 2039-Jan-08 00:00:00.0000,  3.056762747351447E+01, -1.850494289779792E+01, -1.498580300066727E+01
2465896.500000000, A.D. 2039-Apr-18 00:00:00.0000,  3.076943708918113E+01, -1.831372108100908E+01, -1.498711294513291E+01
2465996.500000000, A.D. 2039-Jul-27 00:00:00.0000,  3.096979650857523E+01, -1.812162081313207E+01, -1.498773001585587E+01
2466096.500000000, A.D. 2039-Nov-04 00:00:00.0000,  3.116871344772101E+01, -1.792860171850748E+01, -1.498757969886631E+01
2466196.500000000, A.D. 2040-Feb-12 00:00:00.0000,  3.136613548377452E+01, -1.773474154635758E+01, -1.498667710832418E+01
2466296.500000000, A.D. 2040-May-22 00:00:00.0000,  3.156211481868131E+01, -1.754000173700202E+01, -1.498507627847646E+01
2466396.500000000, A.D. 2040-Aug-30 00:00:00.0000,  3.175665451868162E+01, -1.734436397350841E+01, -1.498270278754234E+01
2466496.500000000, A.D. 2040-Dec-08 00:00:00.0000,  3.194969803983001E+01, -1.714787719056645E+01, -1.497957450847015E+01
2466596.500000000, A.D. 2041-Mar-18 00:00:00.0000,  3.214128070415740E+01, -1.695052159627350E+01, -1.497574612529484E+01
2466696.500000000, A.D. 2041-Jun-26 00:00:00.0000,  3.233141942798091E+01, -1.675228031714034E+01, -1.497113731423792E+01
2466796.500000000, A.D. 2041-Oct-04 00:00:00.0000,  3.252003849859241E+01, -1.655319791088863E+01, -1.496577806506418E+01
2466896.500000000, A.D. 2042-Jan-12 00:00:00.0000,  3.270718762463758E+01, -1.635324901692469E+01, -1.495971271431950E+01
2466996.500000000, A.D. 2042-Apr-22 00:00:00.0000,  3.289284859153993E+01, -1.615243132267297E+01, -1.495286101402705E+01
2467096.500000000, A.D. 2042-Jul-31 00:00:00.0000,  3.307697729814096E+01, -1.595079790573520E+01, -1.494527275668814E+01
2467196.500000000, A.D. 2042-Nov-08 00:00:00.0000,  3.325960840025770E+01, -1.574829187108624E+01, -1.493696595725598E+01
2467296.500000000, A.D. 2043-Feb-16 00:00:00.0000,  3.344070180472676E+01, -1.554495026438391E+01, -1.492787611048185E+01
2467396.500000000, A.D. 2043-May-27 00:00:00.0000,  3.362023064751405E+01, -1.534081079855167E+01, -1.491806002037174E+01
2467496.500000000, A.D. 2043-Sep-04 00:00:00.0000,  3.379822292509181E+01, -1.513582863668835E+01, -1.490752709646864E+01
